name	term	lev	seq	value
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa01211	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa01217	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa01756	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa01859	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa01856	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa35188	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa03288	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa07505	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa07809	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa08144	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa08234	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa08236	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa24453	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa24542	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa24563	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa24564	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa24914	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa25053	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa25088	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa17029	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa17231	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa02200	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa02614	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa02664	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa02928	0
"cysteine-type peptidase activity"	GO:0008234	2	Mcavernosa02929	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa05135	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa13532	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa28147	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa34374	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa33173	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa17058	0
"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	GO:0016668	4	Mcavernosa03061	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa04497	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa04498	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa06950	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa11231	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa11229	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa11230	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa23158	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa02584	0
"voltage-gated anion channel activity"	GO:0008308	2	Mcavernosa02582	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa13812	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa31726	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa31725	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa31727	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa07394	0
"isocitrate lyase activity"	GO:0004451	5	Mcavernosa07393	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa05454	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa05455	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa05680	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa05869	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa12667	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa13023	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa13328	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa13415	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa13479	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa27911	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa27912	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa27936	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa27967	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa28555	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa08366	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa08923	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa09261	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa09259	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa14701	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa11718	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa32016	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa32164	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa06459	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa06460	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa06917	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa07044	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa19273	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa15512	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa15612	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa15803	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa15975	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa09701	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa09972	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa21318	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa20269	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa20471	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa20863	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa20868	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa18124	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa22922	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa00231	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa25448	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa25490	5.07277446981614
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa25602	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa23761	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa30160	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa34732	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa29080	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa33523	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa01490	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa02053	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa03642	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa03729	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa07409	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa07828	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa24976	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa16384	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa16386	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa16805	0
"translation factor activity, RNA binding"	GO:0008135	2	Mcavernosa03052	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa09674	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa09733	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa21688	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa20110	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa00823	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa29539	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa01250	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa07802	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa07801	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa02869	0
"general transcription initiation factor binding"	GO:0140296	2	Mcavernosa31248	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa05265	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa12602	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa12601	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa31747	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa31744	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa31746	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa18773	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa18774	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa18776	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa18772	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa22152	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa09285	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa09835	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa10000	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa09997	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa09998	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa09999	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa23361	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa30528	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa01431	5.38979195865775
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa01432	5.38979195865775
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa02077	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa02075	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa02076	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa07677	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa25310	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa16529	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa16527	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa16845	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa02949	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa13748	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa13747	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa28058	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa21570	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa21571	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa23038	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa30473	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016620;GO:0016903	4	Mcavernosa33859	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa13227	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa16283	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa16285	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa16284	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa16286	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa21070	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa27011	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa27013	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa23675	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa23678	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa30677	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa29076	0
"carbonate dehydratase activity"	GO:0004089	5	Mcavernosa07308	0
"mitogen-activated protein kinase kinase kinase binding"	GO:0031435	2	Mcavernosa14013	0
"mitogen-activated protein kinase kinase kinase binding"	GO:0031435	2	Mcavernosa18396	0
"mitogen-activated protein kinase kinase kinase binding"	GO:0031435	2	Mcavernosa16006	0
"mitogen-activated protein kinase kinase kinase binding"	GO:0031435	2	Mcavernosa00023	0
"mitogen-activated protein kinase kinase kinase binding"	GO:0031435	2	Mcavernosa04151	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa05114	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa05115	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa32479	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa32480	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa18640	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa18953	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa22415	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa15995	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa09976	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa26863	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa26862	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa23369	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa23370	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa23371	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa00896	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa01052	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa27704	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa03249	0
"calcium channel regulator activity"	GO:0005246	2	Mcavernosa02910	0
"guanylyltransferase activity"	GO:0070568	2	Mcavernosa04462	0
"guanylyltransferase activity"	GO:0070568	2	Mcavernosa11185	0
"guanylyltransferase activity"	GO:0070568	2	Mcavernosa17424	0
"guanylyltransferase activity"	GO:0070568	2	Mcavernosa01039	0
"guanylyltransferase activity"	GO:0070568	2	Mcavernosa24879	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa05867	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa12649	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa12654	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa13319	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa28316	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa08767	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa14433	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa14435	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa31964	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa06645	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa15705	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa15889	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa15887	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa16006	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa16333	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa10941	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa10976	0
"kinase activator activity"	GO:0019209;GO:0030295	2	Mcavernosa09460	0
